,SK_ID_CURR,TARGET
113,100910,0.08810221959395802
114,100913,0.05843467780953758
115,100918,0.07937864673538472
116,100931,0.05514747184902416
117,100952,0.11949028480529325
118,100953,0.1017295423941372
119,100965,0.1049851632444045
120,100970,0.08125807408719696
121,100982,0.12076705043209852
122,100983,0.08480641018997762
123,100984,0.0685520953590199
124,100987,0.11510383336707546
125,100997,0.0912156706573603
126,100998,0.1314093219068118
127,101002,0.0974658315335629
128,101005,0.1345343870995149
129,101008,0.12053593394277935
130,101020,0.0944068816820664
131,101021,0.0910559206009877
132,101024,0.09414318667965528
133,101025,0.12711103422962236
134,101026,0.09416244449873672
135,101031,0.08579609370327178
136,101041,0.05721681798444156
137,101051,0.06411509120527628
138,101055,0.08877760222898105
139,101056,0.13112088317061937
140,101057,0.10187608479978894
141,101064,0.07281106654750838
142,101079,0.07948754488696332
143,101087,0.08834801209149985
144,101090,0.0642474608644028
145,101092,0.0906246616143494
146,101097,0.09630861490977705
147,101099,0.055576930520801524
148,101107,0.08948925292336836
149,101118,0.09101263913059841
150,101125,0.09791544727678914
151,101126,0.08149108478468309
152,101128,0.09538579307817163
153,101136,0.12997008966990412
154,101140,0.10720188790181295
155,101149,0.07461143447731639
156,101160,0.0802097711315173
157,101169,0.1139047040814312
158,101181,0.07426691984170448
159,101186,0.05765661341740579
160,101190,0.09935317534686075
161,101193,0.11827633062849448
162,101194,0.08977073088165732
163,101198,0.09753728988346806
164,101200,0.0765587240653572
165,101204,0.09941226420334165
166,101211,0.0818597210700553
167,101213,0.08381076173089556
168,101223,0.0725910138807268
169,101225,0.09344779613202271
170,101237,0.075319441082824
171,101243,0.07945522275754169
172,101244,0.10902938959099731
173,101258,0.0684465733298162
174,101259,0.1546726568165297
175,101268,0.10278010414570825
176,101269,0.06505812947658031
177,101271,0.11227443019629098
178,101279,0.07017851485663787
179,101281,0.08675545030959658
180,101287,0.07470331555638914
181,101292,0.09197170296561234
182,101294,0.07760337849291885
183,101296,0.0664876760110272
184,101297,0.08110229421754493
185,101299,0.061484733927169036
186,101301,0.07602560222847993
187,101305,0.07619891274800906
188,101308,0.06827367638008103
189,101318,0.05586963792807137
190,101327,0.11159211858804333
191,101329,0.10362561142012634
192,101332,0.0639669185506188
193,101337,0.09168784393150163
194,101343,0.06388734144858892
195,101345,0.08158181306324624
196,101346,0.08891070555660716
197,101353,0.053288496190474016
198,101354,0.11075568545317838
199,101355,0.09436582916170355
200,101356,0.05658809081128681
201,101362,0.11095251812528781
202,101363,0.12558045767131007
203,101365,0.07995412028656321
204,101366,0.09505243984275782
205,101367,0.12163139249713463
206,101368,0.055688458735560775
207,101374,0.12436709999028166
208,101380,0.06018063163657517
209,101383,0.06512768652959441
210,101398,0.05287841078254087
211,101399,0.1335006367564899
212,101401,0.09513324466099014
213,101412,0.10100610108262885
214,101426,0.10497692887101163
215,101427,0.14243982129951321
216,101428,0.10161036787567977
217,101429,0.09574422878772061
218,101434,0.06867664445817595
219,101440,0.09161461578235235
220,101448,0.09507097994165105
221,101449,0.07985483516461522
222,101465,0.07580329546110778
223,101467,0.06605088216865983
224,101472,0.1470285512388135
225,101478,0.08041520275221416
226,101497,0.08472821055468181
227,101504,0.06458279545356034
228,101547,0.08596212803680249
229,101548,0.10034209614320334
230,101555,0.07559559617145496
231,101570,0.0925319154157202
232,101572,0.07042053809183188
233,101578,0.07814501045221232
234,101580,0.103056934432137
235,101588,0.09972454611604346
236,101602,0.07756004858257448
237,101610,0.10215052768655782
238,101614,0.1171122646346629
239,101616,0.09655276252154929
240,101643,0.09230293852022363
241,101644,0.09720392170050243
242,101649,0.08676295551470624
243,101650,0.10121278569942459
244,101665,0.06121208602950392
245,101667,0.1299162690458075
246,101669,0.05752444682155498
247,101674,0.13380930525746496
248,101675,0.08503792386196958
249,101678,0.10503892932241554
250,101682,0.08020617873062263
251,101686,0.09367536577004752
252,101697,0.12863071227046488
253,101700,0.09284068551754199
254,101711,0.06729681832220002
255,101714,0.05080583009048298
256,101715,0.10639287177796627
257,101728,0.09453383029893184
258,101732,0.07167396091589545
259,101757,0.08982194032625493
260,101758,0.10216048712893754
261,101759,0.10332324690632316
262,101762,0.05048136047730654
263,101764,0.07314549836923201
264,101780,0.11629200847582535
265,101784,0.08773853384263822
266,101789,0.07161647984658749
267,101816,0.08203210607908944
268,101819,0.05886987502792233
269,101827,0.043593853829173225
270,101863,0.08320482834211267
271,101867,0.1018871885952001
272,101870,0.07286242833501139
273,101873,0.10268604174661367
274,101878,0.09462086584786153
275,101879,0.05546307945088571
276,101880,0.07135927342163666
277,101887,0.11010805266856627
278,101897,0.06297367732773486
279,101901,0.06369490671146767
280,101903,0.149073711823077
281,101920,0.06964216995217976
282,101921,0.08281902673072329
283,101922,0.08006943430910897
284,101961,0.15337247773757173
285,101962,0.07878041035563646
286,101971,0.07272347554030886
287,101976,0.122992558004781
288,102002,0.10054223416461308
289,102005,0.06705013429491684
290,102007,0.13864440953786636
291,102017,0.07006540443475137
292,102019,0.12015533381888298
293,102029,0.06012231840505363
294,102051,0.09234295413187478
295,102052,0.06667859444747687
296,102054,0.07920550658542942
297,102062,0.11321924394802754
298,102067,0.09825711941359694
299,102068,0.09283717091132332
300,102070,0.0713034078608804
301,102090,0.07484996375322955
302,102092,0.1401782047189748
303,102099,0.12889439021967136
304,102100,0.052013899769198284
305,102112,0.10151791313697531
306,102113,0.09838669651406529
307,102122,0.10112303574309546
308,102123,0.07397730517884865
309,102125,0.06822189077905912
310,102126,0.10590494527851188
311,102146,0.09404676606589997
312,102147,0.10294706273733625
313,102151,0.08574681587977298
314,102158,0.09187845223682269
315,102159,0.0751474101923736
316,102162,0.07082110363200607
317,102165,0.08010294896078463
318,102166,0.09979674492993545
319,102174,0.06659580134981055
320,102193,0.13331349644400067
321,102198,0.08604432629924773
322,102205,0.10364633864829688
323,102206,0.09662809482927065
324,102218,0.0889240876043327
325,102221,0.09469234158585926
326,102230,0.08575296855530559
327,102238,0.08722923198438233
328,102248,0.06409424485663005
329,102252,0.10357999673137627
330,102259,0.06481367780762821
331,102262,0.10012588698830024
332,102273,0.06953038498327599
333,102286,0.089255989323411
334,102293,0.08093516324070157
335,102294,0.058863480450259666
336,102296,0.07196763029236196
337,102298,0.10581449213062229
338,102303,0.07457917663987079
339,102309,0.09191833722641275
340,102315,0.06724843778373088
341,102340,0.07589076281374924
342,102342,0.06710907415946903
343,102344,0.08387907881595287
344,102346,0.10969706992908876
345,102347,0.06419453864254054
346,102374,0.10735532880103718
347,102380,0.10326215115721242
348,102387,0.08228529530639588
349,102393,0.07553438874482125
350,102403,0.0823150538555437
351,102413,0.08862534118816194
352,102414,0.06629842254423364
353,102415,0.0787421837157439
354,102416,0.08309056887067118
355,102439,0.08874468927614815
356,102441,0.08318652117261269
357,102443,0.07745840012926727
358,102444,0.10017198835127399
359,102445,0.14366751627426239
360,102448,0.07040242549428465
361,102449,0.09109741911073863
362,102450,0.13216269050662388
363,102456,0.07400147094336004
364,102458,0.09463949066110688
365,102459,0.07763219766481395
366,102465,0.05314764465677995
367,102470,0.1292354838597175
368,102471,0.0627071992626944
369,102475,0.1155132403447082
370,102476,0.10815820084297435
371,102506,0.06986707951158998
372,102509,0.06859547596517533
373,102519,0.08168676521977242
374,102522,0.07301512264180218
375,102545,0.07053881706486767
376,102549,0.12093648138350013
377,102562,0.06685411799976898
378,102563,0.07905049899406315
379,102568,0.10156963545310099
380,102582,0.11159291341848965
381,102592,0.05686062375795127
382,102597,0.08191071932165109
383,102605,0.09837308469011899
384,102614,0.09193756651100875
385,102617,0.09320864275921702
386,102634,0.06432513984439815
387,102652,0.06269731907994587
388,102655,0.045870626090254114
389,102671,0.05739002449323196
390,102694,0.07757166598078052
391,102701,0.101096173151323
392,102703,0.048871554456970404
393,102704,0.06735760672310959
394,102713,0.04204213040876187
395,102720,0.09054253977584859
396,102731,0.07238134215165465
397,102733,0.07557188764964468
398,102749,0.10596505968008492
399,102755,0.06906000134330222
400,102763,0.07815647659757613
401,102770,0.10500038366380461
402,102772,0.09236972251350994
403,102799,0.0917286422644537
404,102838,0.08503616742356485
405,102854,0.07707068581097197
406,102862,0.12097025758538285
407,102863,0.09061210459272477
408,102867,0.07041831683598862
409,102868,0.06861251151597475
410,102878,0.08837566201992884
411,102887,0.08725919247497989
412,102898,0.10778025555043907
413,102904,0.08165214735146381
414,102912,0.12852999121541267
415,102919,0.06277572838257997
416,102927,0.0742535856148705
417,102932,0.095638329641685
418,102933,0.1368091765273574
419,102935,0.05625200297585917
420,102958,0.09806509758629964
421,102969,0.09543803409007434
422,102971,0.07393994087811001
423,102975,0.06661637369145836
424,102979,0.10170182295754432
425,102982,0.059479028554602985
426,102987,0.1217222726687551
427,102989,0.0829903936851492
428,102995,0.08627741129351704
429,102996,0.08698854034685706
430,103000,0.05648469594127519
431,103001,0.10488469353816794
432,103004,0.07966773138365268
433,103010,0.08303654484713903
434,103025,0.10538782255491008
435,103029,0.09933472654839284
436,103046,0.09331081923008795
437,103056,0.07875377260423867
438,103062,0.07845739932073512
439,103078,0.10320293369113705
440,103083,0.059005442053030634
441,103092,0.08799975185786536
442,103096,0.08216002315853055
443,103097,0.1179426984657266
444,103102,0.12652721054297866
445,103112,0.08908045982423425
446,103132,0.05707959476227719
447,103144,0.0859424993532492
448,103145,0.08053695627993845
449,103146,0.06767767010577068
450,103147,0.10786574784611577
451,103158,0.07723811606545634
452,103171,0.1103869249784449
453,103173,0.06148934095306714
454,103184,0.09293619982012269
455,103195,0.09820546589208404
456,103196,0.06069598465671536
457,103206,0.07460204399247274
458,103230,0.08525095678251492
459,103231,0.10639885569016629
460,103232,0.09087318337429376
461,103239,0.12440733786643471
462,103240,0.08272354456614266
463,103243,0.06837233332339662
464,103252,0.09779028315083074
465,103258,0.07610042948663562
466,103259,0.09988203197754324
467,103279,0.0705594911730717
468,103280,0.052791034722650974
469,103286,0.08335814207610065
470,103287,0.12284864936840718
471,103290,0.08897866311091335
472,103298,0.09136590008954647
473,103315,0.04880502883128644
474,103319,0.07657615270066781
475,103334,0.11258192678540518
476,103336,0.11380177509928911
477,103345,0.0868393781266576
478,103368,0.07651773992922994
479,103371,0.10512056085607545
480,103377,0.07156047896113626
481,103398,0.06103038018234439
482,103404,0.06060078251822247
483,103408,0.107116002005623
484,103410,0.07632923645816689
485,103418,0.07299238594873182
486,103420,0.11458063446604848
487,103432,0.10313850288148373
488,103433,0.07031519971955624
489,103436,0.06415979976569837
490,103440,0.0834714799437602
491,103453,0.07787948970407373
492,103459,0.10507843759505514
493,103460,0.08075649570098241
494,103461,0.06319909512677964
495,103462,0.09080286327859781
496,103473,0.09539329420685526
497,103474,0.05223652736725932
498,103475,0.1129917837373505
499,103478,0.10908586197254033
500,103480,0.09614080346166311
501,103484,0.06356780252429742
502,103494,0.08938659766305614
503,103513,0.1065682383220735
504,103515,0.08559001628111423
505,103516,0.15422863804152243
506,103525,0.110234157894645
507,103541,0.11544821514941118
508,103544,0.07122241938646541
509,103562,0.11673277301520649
510,103570,0.15690564267007556
511,103572,0.12440957240106493
512,103574,0.0686154226078935
513,103575,0.09251371518338204
514,103591,0.10718454684711338
515,103594,0.07173138429235361
516,103609,0.06432927817921874
517,103613,0.06707543349698013
518,103614,0.08026931291406689
519,103615,0.06069873744035709
520,103624,0.11000882917767144
521,103625,0.1298808014058324
522,103628,0.13530423145256681
523,103629,0.06671769776560525
524,103647,0.0770636327755381
525,103648,0.09358891730621664
526,103651,0.0734584506373613
527,103658,0.057223854510872356
528,103668,0.07642261448224044
529,103669,0.0759826785253431
530,103676,0.07994357890620529
531,103682,0.07661131358719937
532,103683,0.05857565224304808
533,103689,0.06647994889299329
534,103725,0.04925841822681121
535,103733,0.097026161769907
536,103744,0.04959806271879677
537,103762,0.10262664252751866
538,103771,0.12390605536406164
539,103773,0.06265341336743648
540,103783,0.10403710857334508
541,103784,0.0977680276192399
542,103808,0.06520887955209181
543,103812,0.0677902398127716
544,103813,0.08744953220299422
545,103814,0.08778164244827505
546,103818,0.13467457221330667
547,103824,0.08403041743416122
548,103828,0.05347967398743751
549,103830,0.08511202061840477
550,103840,0.0636433209300089
551,103842,0.11042602303530608
552,103847,0.11666174294735825
553,103848,0.0941805712419566
554,103851,0.05789985316157955
555,103854,0.11547290940271718
556,103857,0.18227333995050995
557,103861,0.05756583433127462
558,103862,0.08375629402969476
559,103865,0.09576757700958795
560,103870,0.05268599048683398
561,103876,0.09632174234140087
562,103891,0.14338105911824192
563,103908,0.06776208315518205
564,103914,0.08459939667079198
565,103918,0.09526979427418564
566,103940,0.10035899339035168
567,103963,0.128064412344452
568,103966,0.09915939335705624
569,103971,0.11928571641941521
570,103980,0.1100364288710578
571,103984,0.07805671593003749
572,103985,0.0856300607144438
573,103998,0.1256016806926637
574,104019,0.0763663110919806
575,104026,0.08856929507539281
576,104035,0.12295061117902652
577,104044,0.07587071838813841
578,104045,0.0846595086581695
579,104047,0.1122970268827036
580,104051,0.0643065363802769
581,104058,0.07776389849511738
582,104063,0.06847183204695113
583,104066,0.09122415409788308
584,104087,0.05066721311310355
585,104089,0.07548622320254228
586,104095,0.07992349362604781
587,104098,0.11483493870933499
588,104104,0.05592033803218908
589,104110,0.08900968967053628
590,104120,0.08351130154768753
591,104122,0.05833699340471939
592,104131,0.08344612054473657
593,104132,0.09225615770565469
594,104135,0.05707231019419254
595,104136,0.08364598389036344
596,104149,0.0733214018936683
597,104150,0.08382072077399337
598,104156,0.09115031900526409
599,104165,0.0903352716287884
600,104175,0.07565751716522169
601,104179,0.10432017042586492
602,104184,0.09271183714331917
603,104206,0.06513997495390436
604,104216,0.10255926323950668
605,104230,0.148822709370282
606,104257,0.057769604494682464
607,104272,0.05186741654301544
608,104273,0.08839617141132561
609,104278,0.05021694380887433
610,104294,0.10126299303424842
611,104295,0.07453535163995369
612,104297,0.0654156131967161
613,104298,0.09520460937603241
614,104308,0.09998227053759152
615,104318,0.08068150612706323
616,104319,0.06235206187061284
617,104320,0.10474320662080544
618,104327,0.0997042335308326
619,104334,0.08807496458789929
620,104344,0.10563502203851188
621,104350,0.06754505803020137
622,104351,0.09696731541398568
623,104354,0.10624216661204333
624,104369,0.13104984137415263
625,104376,0.08847346396895348
626,104381,0.0839380233193168
627,104384,0.096149195173486
628,104391,0.05602099379754297
629,104394,0.09186702407480761
630,104398,0.11934216052482613
631,104402,0.07423324217360427
632,104408,0.08719792787775527
633,104409,0.05272476508603315
634,104410,0.12417642520637553
635,104412,0.07973492543252558
636,104417,0.11513535455105751
637,104424,0.08870535692100347
638,104426,0.06591503648475483
639,104435,0.08362121315050716
640,104445,0.07050149201434318
641,104458,0.057819919529154315
642,104460,0.08608319162766802
643,104466,0.07536112439658163
644,104472,0.10431644865902019
645,104473,0.11572844978323533
646,104479,0.05410581439178632
647,104480,0.0774138163796241
648,104482,0.11624642538481189
649,104499,0.056451377704386387
650,104501,0.051353780754334194
651,104502,0.068798360966516
652,104506,0.08700775469676997
653,104510,0.06068264537919038
654,104512,0.056249987444702804
655,104520,0.13144397207928518
656,104528,0.10348180162753486
657,104529,0.09461993167586304
658,104541,0.10050862277199152
659,104578,0.05945199074044323
660,104584,0.08378327754365954
661,104588,0.10384316608879406
662,104602,0.0742035214509046
663,104610,0.05940026637588384
664,104611,0.08971097423014462
665,104618,0.11594369601343542
666,104620,0.07844529174983726
667,104622,0.05606565627495362
668,104624,0.07032202377544754
669,104625,0.09627192228702909
670,104634,0.12663432510743705
671,104639,0.10188528206399894
672,104646,0.07770598673695935
673,104647,0.06616403208276174
674,104652,0.05390360447116017
675,104670,0.0874162457194951
676,104677,0.07279991210527205
677,104685,0.11926909188761833
678,104691,0.09486966793659292
679,104696,0.07792446176349221
680,104699,0.06101776958488735
681,104712,0.11439898405845716
682,104714,0.07852127577233216
683,104717,0.08053039623971776
684,104718,0.07659571220881627
685,104740,0.06688902370778889
686,104741,0.09707262072540433
687,104743,0.04421877495621358
688,104744,0.09241249637522041
689,104747,0.10217567241016612
690,104767,0.0841423046071496
691,104772,0.20172405423620576
692,104776,0.13034617644080823
693,104779,0.06500025796348002
694,104814,0.08373053918317157
695,104815,0.07743328926090381
696,104830,0.09691718729186767
697,104831,0.12038151706010179
698,104833,0.11174240654676372
699,104839,0.07348599383960598
700,104840,0.0910451927525063
701,104860,0.08351543163612209
702,104861,0.060178919609663206
703,104866,0.08539669135607794
704,104870,0.07071049287443301
705,104877,0.09383968426794755
706,104878,0.057773415669492324
707,104879,0.07530974027044995
708,104880,0.08997681511888303
709,104899,0.08153202602533265
710,104906,0.05663478233884959
711,104907,0.11301926812793632
712,104913,0.0922040036191831
713,104916,0.11437898406124752
714,104921,0.09454126870023756
715,104930,0.0754345354141902
716,104931,0.09350301223255111
717,104936,0.09999301435107039
718,104937,0.07660072706931803
719,104942,0.07928592607243935
720,104943,0.07580628104298322
721,104969,0.10494833075504306
722,104972,0.1410146797319684
723,104988,0.0912830118610869
724,105013,0.10315126896154199
725,105015,0.08948053007220234
726,105019,0.06987000671430482
727,105027,0.09566056378963257
728,105030,0.101952971243157
729,105035,0.1587182927388857
730,105041,0.06461983377298469
731,105051,0.13650908528750272
732,105056,0.07331820045178558
733,105067,0.16974728278063383
734,105071,0.09820838729424179
735,105072,0.06203957327037229
736,105074,0.13426241121542615
737,105091,0.10681060576022959
738,105101,0.07203601186392239
739,105103,0.08616196560671825
740,105134,0.09403030383268303
741,105139,0.0873498118800183
742,105142,0.13559857787031418
743,105146,0.08273364314963155
744,105163,0.0800776581017809
745,105168,0.10715726261756872
746,105172,0.05486679464664447
747,105176,0.12755008383448918
748,105195,0.08396481420500912
749,105196,0.12697356459841358
750,105197,0.05942782808002947
751,105203,0.08539380746088332
752,105223,0.08201102666774009
753,105227,0.09146940549760409
754,105228,0.05984710491185463
755,105230,0.11496558098189215
756,105231,0.13917400374710814
757,105239,0.07783078234996729
758,105242,0.11416857095991038
759,105244,0.08753985007555393
760,105245,0.10862403103417222
761,105248,0.049740885495982795
762,105249,0.07623275231008758
763,105266,0.12539213770835791
764,105271,0.13199454958990672
765,105276,0.1018060090580238
766,105282,0.10059487214503421
767,105292,0.08557924067738264
768,105297,0.046667597802871635
769,105332,0.11391535205638215
770,105333,0.07605868592330577
771,105343,0.06044663001256259
772,105344,0.05535221708097966
773,105345,0.09913785774355319
774,105357,0.08627834094547181
775,105359,0.08575159228072447
776,105366,0.07251396722966225
777,105367,0.10104554056947201
778,105370,0.04575156141183773
779,105377,0.08666575893146779
780,105390,0.09142160514346373
781,105399,0.06556496350710907
782,105403,0.07635573885177292
783,105404,0.08247134780031906
784,105414,0.06592803610922661
785,105417,0.08233468828176736
786,105425,0.12004448938241402
787,105452,0.06525497628164285
788,105454,0.11171473617612923
789,105456,0.1232795042046449
790,105470,0.09096268421485036
791,105471,0.05328982585678407
792,105483,0.08522662887124419
793,105493,0.10583365777124121
794,105508,0.12078599539770614
795,105514,0.09840546689293839
796,105515,0.05381159904578733
797,105528,0.1280490802695584
798,105529,0.06647661278286297
799,105531,0.06442991304896313
800,105532,0.06926298814460523
801,105558,0.05456050389574698
802,105574,0.08399255431895557
803,105578,0.05617660233962125
804,105584,0.14118344354088835
805,105595,0.10097668886931968
806,105617,0.10381546694742971
807,105618,0.07845039832284735
808,105621,0.07281311642292775
809,105625,0.07074428122877482
810,105629,0.07962781751537225
811,105630,0.059584219904638004
812,105634,0.0680373194804553
813,105635,0.0931893677794334
814,105641,0.08268075589438181
815,105647,0.10991970767805627
816,105648,0.07801208825680299
817,105655,0.06773711360323909
818,105657,0.06265297055945183
819,105672,0.11395638975907751
820,105678,0.08858957616440381
821,105682,0.07419048591469737
822,105691,0.08938126104911712
823,105692,0.0781559279976728
824,105706,0.11354510631489365
825,105712,0.11014261073306919
826,105720,0.0860916815496752
827,105734,0.07138207687948174
828,105735,0.08649843635079481
829,105736,0.08870745767760325
830,105737,0.05099550032943057
831,105738,0.1229801151769495
832,105740,0.11914378105164745
833,105744,0.06718995450420463
834,105747,0.1080776266909911
835,105749,0.10049840832367249
836,105754,0.08661179282053015
837,105758,0.0670510260191977
838,105760,0.07382320279671852
839,105767,0.08456968499708307
840,105784,0.11622767159334212
841,105791,0.08602549880579785
842,105802,0.08207117141728827
843,105807,0.11857040402951864
844,105809,0.07322734235919051
845,105816,0.08233541187279166
846,105817,0.05512179119269789
847,105824,0.11023193750876183
848,105832,0.10015314574626437
849,105856,0.08200841603380955
850,105865,0.07379500714963312
851,105899,0.07042229596698545
852,105906,0.04641453582309128
853,105916,0.08530204759076952
854,105923,0.09695723490178322
855,105937,0.09699243891912775
856,105965,0.06235664248017733
857,105966,0.08363823256068577
858,105968,0.0703323264882518
859,105973,0.0755440551961299
860,105976,0.10056929699514598
861,105978,0.061808473948558415
862,105979,0.06772288208843387
863,105991,0.09600992782402765
864,105998,0.07672492336902632
865,105999,0.08843819724953753
866,106000,0.09615623252490699
867,106001,0.08920085504418064
868,106010,0.07740358289119947
869,106011,0.09811420791303506
870,106013,0.10549181877180328
871,106015,0.08514080014237783
872,106026,0.06370536326110092
873,106032,0.06677693262750586
874,106035,0.08507645052885714
875,106040,0.07814859603973698
876,106041,0.11965255742050351
877,106044,0.05153359970373682
878,106053,0.09727485854761464
879,106054,0.06112564267893597
880,106065,0.11305478043288872
881,106081,0.06697013568400818
882,106083,0.08870420878872787
883,106087,0.08911772501462063
884,106090,0.08799467859327709
885,106101,0.047973328618434806
886,106102,0.11569091159744539
887,106109,0.07572657780949157
888,106116,0.06139171560260991
889,106150,0.0633573196321739
890,106155,0.17758099345628434
891,106166,0.08934978984374513
892,106176,0.08051906824605508
893,106189,0.06450313426368513
894,106199,0.1100342330149714
895,106205,0.09983794891491563
896,106206,0.08656646309225972
897,106211,0.08243374201902574
898,106214,0.05916816894704505
899,106216,0.06932240075838048
900,106217,0.09423191826656076
901,106225,0.0745728765056011
902,106249,0.06297976570491114
903,106256,0.08277321531442523
904,106258,0.07043985266527227
905,106261,0.08721819404700973
906,106262,0.10408914096870729
907,106264,0.049339797070726235
908,106271,0.08791651522591942
909,106276,0.08035022168076056
910,106277,0.08587972191710969
911,106286,0.10152777493919903
912,106293,0.059765810241610304
913,106295,0.07276223958207495
914,106296,0.08953107924702236
915,106297,0.11572198134518927
916,106298,0.08335144510471511
917,106311,0.06467388009766954
918,106314,0.11501428851082694
919,106320,0.10288281301004472
920,106334,0.09204820091208234
921,106346,0.07201158969886447
922,106347,0.06998700452043446
923,106349,0.0820864549466029
924,106354,0.09653510008522458
925,106360,0.06268138430170993
926,106373,0.07468206440248026
927,106377,0.06944073952957451
928,106386,0.10220191748872537
929,106387,0.09999236252209986
930,106391,0.05283947276343901
931,106401,0.11964921041555093
932,106411,0.11563254274509562
933,106413,0.1147950653145777
934,106426,0.09222863692243745
935,106427,0.06381223860855764
936,106428,0.1170464760612027
937,106434,0.09784293344078383
938,106438,0.08437858697991507
939,106440,0.09808872956307653
940,106441,0.059997429855231384
941,106452,0.11564310885177705
942,106453,0.0822804017337321
943,106454,0.09841080749105834
944,106457,0.08553358837877875
945,106484,0.0682574315753275
946,106488,0.14490819994240192
947,106491,0.08296017875775803
948,106514,0.08076365994797056
949,106527,0.08083522614487071
950,106528,0.07063593815608393
951,106529,0.05772972694454159
952,106534,0.11804525738311182
953,106550,0.10281185914910977
954,106577,0.07908309378496133
955,106585,0.12910249507345944
956,106590,0.0644421381564775
957,106607,0.07631480730891227
958,106610,0.10054074471170231
959,106611,0.08785408275169727
960,106612,0.12664162869317686
961,106624,0.058869981084011334
962,106631,0.06150417168923695
963,106647,0.16180170248178194
964,106660,0.11232191301797169
965,106674,0.0910599769621603
966,106687,0.06664876551491991
967,106712,0.10038392136094494
968,106713,0.08572623971875742
969,106717,0.06731921405216017
970,106720,0.08856329567813433
971,106721,0.08718946841227043
972,106724,0.07466769465144173
973,106735,0.09585460001398242
974,106739,0.09066140753037284
975,106740,0.08000812329345627
976,106754,0.06514636847717827
977,106760,0.16181755520667146
978,106761,0.09549859172425859
979,106784,0.11222130641929998
980,106787,0.08496014692818661
981,106797,0.06460733883021595
982,106798,0.07440387476485298
983,106802,0.11831792906740157
984,106803,0.09400321931789893
985,106804,0.1420295022378702
986,106805,0.07173605479917879
987,106810,0.11332914945144221
988,106812,0.09258428479891116
989,106813,0.06718242753187997
990,106817,0.06516306051157886
991,106822,0.1132414129700597
992,106823,0.0857930836025284
993,106827,0.057991403289671985
994,106841,0.07215771165045205
995,106851,0.09511706389460119
996,106852,0.09543169668499765
997,106853,0.14292919474231644
